variant_id,entity_id,canonical_key,variant_name,variant_language,is_preferred,source_refs_sample
VAR_07F464A126,ENT_7021EA3C3F,سید محبت علی کے پوتے اپنے پکا قلعہ کے ایک پڑوسی کی خاتون کے ساتھ,سید محبت علی کے پوتے اپنے پکا قلعہ کے ایک پڑوسی کی خاتون کے ساتھ,ur/ar,yes,SRC003 p.1 line 1778
VAR_A45116BD23,ENT_BAF8A2ACE3,سید محبت علی کے گھر ان سب گھر والوں کا کافی انا جانا تھا سید,سید محبت علی کے گھر ان سب گھر والوں کا کافی آنا جانا تھا سید,ur/ar,yes,SRC003 p.1 line 1762
VAR_B8505A872A,ENT_734D8A1289,سید محبت علی کے گھر میں یہ رواج نہیں تھا سید محبت علی اور سید,سید محبت علی کے گھر میں یہ رواج نہیں تھا سید محبت علی اور سید,ur/ar,yes,SRC003 p.1 line 1779
VAR_397E016E89,ENT_73F928643B,سید محبت علی کے گھر کی گلی میں مقیم، ہجرت کے وقت ان کے ساتھ,سید محبت علی کے گھر کی گلی میں مقیم، ہجرت کے وقت ان کے ساتھ,ur/ar,yes,SRC003 p.1 line 1802
VAR_5928068E14,ENT_C0D2640FFB,سید محبت علی کے گھر کے پڑوسی ہیں، جبکہ خود سید محبت علی کے گھر,سید محبت علی کے گھر کے پڑوسی ہیں، جبکہ خود سید محبت علی کے گھر,ur/ar,yes,SRC003 p.1 line 1690
VAR_48B877A66E,ENT_E303B96DC9,سید محبت علی کے ہاتھ سے لکھوا کر اوچ شریف میں جمع کرایا گیا دربار,سید محبت علی کے ہاتھ سے لکھوا کر اُوچ شریف میں جمع کرایا گیا دربارِ,ur/ar,yes,SRC003 p.1 line 1601
VAR_89D2CFA901,ENT_75D273C931,سید محبت علی کے، جن کا کہنا تھا کہ جب وہ بچپن میں ہندوستان گيے,سید محبت علی کے، جن کا کہنا تھا کہ جب وہ بچپن میں ہندوستان گئے,ur/ar,yes,SRC003 p.1 line 1666
VAR_B297F2289D,ENT_B22E8FD14E,سید محبت علی ہمیشہ یہ بتایا کرتے تھے کہ فیروزاباد کا سب سے بڑا عرس,سید محبت علی ہمیشہ یہ بتایا کرتے تھے کہ فیروزآباد کا سب سے بڑا عرس,ur/ar,yes,SRC003 p.1 line 1671
VAR_65B3D3EDE8,ENT_6DCD24DA2D,سید محبت علی ہی نے شروع کی تھی، اور ان کے وفات پر ادھوری رہ,سید محبت علی ہی نے شروع کی تھی، اور ان کے وفات پر ادھوری رہ,ur/ar,yes,SRC003 p.1 line 1889
VAR_7DFB6CD51A,ENT_AACE5BBFCA,سید محبت علی، سید امجد,سید محبت علی، سید امجد,ur/ar,yes,SRC003 p.1 line 1691
VAR_45195139C4,ENT_7DB8CB9818,سید محبت علی، سید حفیظ علی، اور سید شریف رضوی کے ساتھ ايے بیشتر خاندانوں,سید محبت علی، سید حفیظ علی، اور سید شریف رضوی کے ساتھ آئے بیشتر خاندانوں,ur/ar,yes,SRC003 p.1 line 1764
VAR_07543DA41D,ENT_4D8F816283,سید محبت علی، کو ان کے رشتہ داروں نے اپنی سرپرستی میں لے لیا، اگرچہ,سید محبت علی، کو ان کے رشتہ داروں نے اپنی سرپرستی میں لے لیا، اگرچہ,ur/ar,yes,SRC003 p.1 line 1679
VAR_6AB4636C41,ENT_0A72DF3AC7,سید محبوب علی شاہ، سید سلطان علی شاہ اور سید شیر علی شاہ۔,سید محبوب علی شاہ، سید سلطان علی شاہ اور سید شیر علی شاہ۔,ur/ar,yes,SRC003 p.1 line 1563
VAR_63797E3775,ENT_0B1C21AEB0,سید محسن امین سیر اعلام النبلاء، امام ذہبی اہل سنت حضرت امام محمد باقر علیہ,سید محسن امین سیر اعلام النبلاء، امام ذہبی (اہل سنت) حضرت امام محمد باقر علیہ,ur/ar,yes,SRC003 p.1 line 581
VAR_1D44646D2A,ENT_C0CC925FF5,سید محسن امین، جلد,سید محسن امین، جلد,ur/ar,yes,SRC003 p.1 line 291
VAR_ABB0E36F9F,ENT_C7582A4CE6,سید محسن اور ان کے بھايی اب تک اپنے نسبی شجرے کی تلاش میں ہیں،,سید محسن اور ان کے بھائی اب تک اپنے نسبی شجرے کی تلاش میں ہیں،,ur/ar,yes,SRC003 p.1 line 1727
VAR_67AA6D7FD4,ENT_FBFE7B7857,سید محسن علی بن سید قمر علی، اپنے بھايی سید فیصل علی کی شادی کا,سید محسن علی بن سید قمر علی، اپنے بھائی سید فیصل علی کی شادی کا,ur/ar,yes,SRC003 p.1 line 1726
VAR_05D1404B07,ENT_51250856AD,سید محسن علی نقوی البخاری،,سید محسن علی نقوی البخاری،,ur/ar,yes,SRC003 p.1 line 1765
VAR_5DAF70548D,ENT_D40F7B63F0,سید محسن علی نقوی بخاری بھی ساتھ تھے تو سید امید علی اور یہ خاندان,سید محسن علی نقوی بخاری بھی ساتھ تھے تو سید امید علی اور یہ خاندان,ur/ar,yes,SRC003 p.1 line 1762
VAR_19E87E5D96,ENT_C0C00C95E6,سید محمد بن سید محمود بن سید احمد بن سید عبداللہ بن سید علی اصغر,سید محمد بن سید محمود بن سید احمد بن سید عبداللہ بن سید علی اصغر,ur/ar,yes,SRC003 p.1 line 1190
VAR_BD550F8C64,ENT_BBCCFD8EF4,سید محمد بن سید محمود بن سید احمد شاہ بن سید عبداللہ بن علی اصغر,سید محمد بن سید محمود بن سید احمد شاہ بن سید عبداللہ بن علی اصغر,ur/ar,yes,SRC003 p.1 line 1159
VAR_B8C2ED25A4,ENT_D867967CE0,سید محمد علی جعفری بن سید ایوب جعفری کے بقول، دونوں بھايیوں نے ہجرت کے,سید محمد علی جعفری بن سید ایوب جعفری کے بقول، دونوں بھائیوں نے ہجرت کے,ur/ar,yes,SRC003 p.1 line 1802
VAR_A26A1C59A7,ENT_313A698249,سید محمد موج دریا، اور سید راجو شامل تھے۔,سید محمد موجِ دریا، اور سید راجو شامل تھے۔,ur/ar,yes,SRC003 p.1 line 1523
VAR_AEB65C6481,ENT_A2C1828BCB,سید محمد نوربخش سے منسوب یہ سلسلہ شیعہ مہدوی اور عرفانی افکار کا حامل ہے۔,سید محمد نوربخش سے منسوب یہ سلسلہ شیعہ مہدوی اور عرفانی افکار کا حامل ہے۔,ur/ar,yes,SRC003 p.1 line 979
VAR_95E8935E24,ENT_9F2273F230,سید محمد، سید محمود اور سید جعفر۔,سید محمد، سید محمود اور سید جعفر۔,ur/ar,yes,SRC003 p.1 line 839
VAR_E008947ED1,ENT_DBC56340C6,سید محمود بن سید احمد شاہ بن سید عبداللہ بن سید علی اصغر بن سید,سید محمود بن سید احمد شاہ بن سید عبداللہ بن سید علی اصغر بن سید,ur/ar,yes,SRC003 p.1 line 1646
VAR_C1B1A52682,ENT_EA47CE1B8E,سید محمود شاہ، سید محمد شاہ، سید جعفر شاہ، اور اخرکار حضرت سید ابو المويید,سید محمود شاہ، سید محمد شاہ، سید جعفر شاہ، اور آخرکار حضرت سید ابو الموئید,ur/ar,yes,SRC003 p.1 line 1146
VAR_478BE8FB1B,ENT_EEB474CB54,سید مرتضی اور شیخ طوسی عرفان کو نصوص اہل بیت سے مربوط رکھا،خواجہ نصیر الدین,سید مرتضیٰ اور شیخ طوسی عرفان کو نصوصِ اہلِ بیت سے مربوط رکھا،خواجہ نصیر الدین,ur/ar,yes,SRC003 p.1 line 966
VAR_6E65171BC3,ENT_EE46461AAD,سید مصطفی علی نقوی، سید حمزہ علی نقوی۔,سید مصطفیٰ علی نقوی، سید حمزہ علی نقوی۔,ur/ar,yes,SRC003 p.1 line 1758
VAR_60AC92C93C,ENT_D09AFE1AB2,سید مظہر علی نقوی البخاری،,سید مظہر علی نقوی البخاری،,ur/ar,yes,SRC003 p.1 line 1765
VAR_70BBAE941E,ENT_7D21EED56C,سید منا جعفری، جو اپنی والدہ کے ساتھ زندگی کے اخری وقت تک یہیں مقیم,سید منّا جعفری، جو اپنی والدہ کے ساتھ زندگی کے آخری وقت تک یہیں مقیم,ur/ar,yes,SRC003 p.1 line 1691
VAR_C8885762C8,ENT_0986BF7131,سید منا جعفری، خاندان سید محمد علی جعفری، خاندان سید شاہد جعفری اکبرابادی، خاندان سیدہ,سید منّا جعفری، خاندانِ سید محمد علی جعفری، خاندانِ سید شاہد جعفری اکبرآبادی، خاندانِ سیدہ,ur/ar,yes,SRC003 p.1 line 1880
VAR_0E0014F425,ENT_6425562F90,سید منور,سید منور,ur/ar,yes,SRC003 p.1 line 1485; SRC003 p.1 line 1487
VAR_31BA01937D,ENT_5E228CF1F9,سید موسی رحمۃ اللہ علیہ،,سید موسیٰ رحمۃ اللہ علیہ،,ur/ar,yes,SRC003 p.1 line 802
VAR_81C57AA010,ENT_59CED05427,سید موسی یہ تمام حضرات اپنے وقت میں علم، دیانت اور خاندانی وجاہت کے حامل,سید موسیٰ یہ تمام حضرات اپنے وقت میں علم، دیانت اور خاندانی وجاہت کے حامل,ur/ar,yes,SRC003 p.1 line 1485
VAR_0DC6F5C36E,ENT_C2199BC169,سید مہدی رجايی,سید مہدی رجائی,ur/ar,yes,SRC003 p.1 line 802
VAR_F647D3621E,ENT_6610BE137B,سید مہدی رجايی ، لباب الانساب ابن فندق بہقی ، تذکرہ سادات بخاریہ، قدیم خاندانی مشجرات اوچ,سید مہدی رجائی)، لباب الانساب (ابن فندق بہقی)، تذکرہ ساداتِ بخاریہ، قدیم خاندانی مشجرات اوچ,ur/ar,yes,SRC003 p.1 line 1157
VAR_4AA6FFBB3A,ENT_177E354789,سید مہدی رجايی، جلد دوم ، عمدة الطالب فی انساب ال ابی طالب ابن عنبہ الحسنی ،,سید مہدی رجائی، جلد دوم)، عمدة الطالب فی انساب آل ابی طالب (ابن عنبہ الحسنی)،,ur/ar,yes,SRC003 p.1 line 1147
VAR_C22790A5E7,ENT_BE7CBEEFDC,سید مہدی رجايی، جلد دوم، ص,سید مہدی رجائی، جلد دوم، ص,ur/ar,yes,SRC003 p.1 line 829
VAR_FDCFEE56C3,ENT_215C12CA24,سید مہدی رجايی، جلد دوم، صفحات ۳۳۰,سید مہدی رجائی، جلد دوم، صفحات ۳۳۰,ur/ar,yes,SRC003 p.1 line 951
VAR_511F3ABB94,ENT_9F5008A6CC,سید میراں محمد شاہ یہ شاخ علمی و روحانی خدمات کے باعث مختلف علاقوں میں,سید میراں محمد شاہ یہ شاخ علمی و روحانی خدمات کے باعث مختلف علاقوں میں,ur/ar,yes,SRC003 p.1 line 1486
VAR_52FF7F1C0E,ENT_8B6D14321D,سید نبی شاہ بن سید یار شاہ حیدر سید نبی شاہ کے تین صاحبزادے تھے,سید نبی شاہ بن سید یار شاہ حیدر سید نبی شاہ کے تین صاحبزادے تھے,ur/ar,yes,SRC003 p.1 line 1563
VAR_B632C2A462,ENT_F805D52493,سید نصیر علی بن سید محبت علی کے پانچ بیٹے ہیں سید فیضان علی ، سید,سید نصیر علی بن سید محبت علی کے پانچ بیٹے ہیں: سید فیضان علی ، سید,ur/ar,yes,SRC003 p.1 line 1748
VAR_BFAE987E7F,ENT_DF811B1A70,سید نصیر علی عرف کلو چچا، سیدہ افسری، سیدہ فیروزا، اور سیدہ بلقیس۔,سید نصیر علی عرف کلّو چچا، سیدہ افسری، سیدہ فیروزا، اور سیدہ بلقیس۔,ur/ar,yes,SRC003 p.1 line 1733
VAR_4BD8F64762,ENT_1D17AAC565,سید نظام الدین,سید نظام الدین,ur/ar,yes,SRC003 p.1 line 1486
VAR_3E76D0A53A,ENT_D4D14F0888,سید نظام الدین سادات نقوی بخاری کے ان جلیل القدر اکابر میں شمار ہوتے ہیں,سید نظام الدین ساداتِ نقوی بخاری کے اُن جلیل القدر اکابر میں شمار ہوتے ہیں,ur/ar,yes,SRC003 p.1 line 1512
VAR_429C2E91B5,ENT_8C8C25E7C5,سید نفیس علی اور ان کی اہلیہ کو شہید کر دیا گیا اس اندوهناک سانحے,سید نفیس علی اور اُن کی اہلیہ کو شہید کر دیا گیا اس اندوهناک سانحے,ur/ar,yes,SRC003 p.1 line 1681
VAR_48F9C76910,ENT_9427825C5A,سید نفیس علی شاہ بن سید عاشق علی شاہ دین اور محبت اہل بیت کے,سید نفیس علی شاہ بن سید عاشق علی شاہ دین اور محبتِ اہلِ بیت کے,ur/ar,yes,SRC003 p.1 line 1677
VAR_1C29EDFA4C,ENT_8671997C50,سید نفیس علی شاہ تھے۔,سید نفیس علی شاہ تھے۔,ur/ar,yes,SRC003 p.1 line 1646
VAR_2D55EE3CE7,ENT_0073D24114,سید نفیس علی شاہ کے تین صاحبزادے تھے حاجی سید حفیظ علی اور ان کے,سید نفیس علی شاہ کے تین صاحبزادے تھے: حاجی سید حفیظ علی اور ان کے,ur/ar,yes,SRC003 p.1 line 1647
VAR_7F8A6002E4,ENT_E688641E4B,سید نفیس علی کی بہن، جنہیں پھوپھی اماں کے نام سے یاد کیا جاتا ہے،,سید نفیس علی کی بہن، جنہیں پھوپھی اماں کے نام سے یاد کیا جاتا ہے،,ur/ar,yes,SRC003 p.1 line 1677
VAR_25717E66E9,ENT_4DCAC8799F,سید نفیس علی کی حیات مختصر مگر باوقار تھی بدقسمتی سے، فرقہ واریت کی بنیاد,سید نفیس علی کی حیات مختصر مگر باوقار تھی بدقسمتی سے، فرقہ واریت کی بنیاد,ur/ar,yes,SRC003 p.1 line 1677
VAR_33F3A108AC,ENT_29EB2A77E3,سید نفیس علی کی وفات کی وجہ سے، یہ ورثہ مکمل طور پر اگلی نسل,سید نفیس علی کی وفات کی وجہ سے، یہ ورثہ مکمل طور پر اگلی نسل,ur/ar,yes,SRC003 p.1 line 1859
VAR_98470C4657,ENT_504A9D4A6E,سید نفیس علی کی وفات کے ذکر میں ان کا کويی تذکرہ نہیں ملتا، کچھ,سید نفیس علی کی وفات کے ذکر میں ان کا کوئی تذکرہ نہیں ملتا، کچھ,ur/ar,yes,SRC003 p.1 line 1678
VAR_245688C956,ENT_BF454005ED,سید نفیس علی کی وہ بہن بھی پاکستان ايیں تھی اپنے بھتیجوں اور شوہر کے,سید نفیس علی کی وہ بہن بھی پاکستان آئیں تھی اپنے بھتیجوں اور شوہر کے,ur/ar,yes,SRC003 p.1 line 1687
VAR_C21814801A,ENT_BF531F729C,سید نفیس علی کے انتقال کے بعد، ان کے دونوں کمسن بیٹوں، سید حفیظ علی,سید نفیس علی کے انتقال کے بعد، ان کے دونوں کمسن بیٹوں، سید حفیظ علی,ur/ar,yes,SRC003 p.1 line 1679
VAR_2A3FDC9593,ENT_E88A4056CB,سید نفیس علی کے لیےایک چراغ راہ ہے جنہوں نے اپنی دینی، نسبی اور روحانی,سید نفیس علی کے لیےایک چراغِ راہ ہے جنہوں نے اپنی دینی، نسبی اور روحانی,ur/ar,yes,SRC003 p.1 line 7
VAR_B088E3CA00,ENT_F526C3343A,سید نفیس علی، اور ایک بیٹی سیدہ، جنہیں نسل میں,سید نفیس علی، اور ایک بیٹی سیدہ، جنہیں نسل میں,ur/ar,yes,SRC003 p.1 line 1676
VAR_F58D3BD936,ENT_EECFD27C2A,سید نفیس علی، جنہوں نے اپنے اباو اجداد کے روحانی ورثے کو نہایت اخلاص کے,سید نفیس علی، جنہوں نے اپنے آباؤ اجداد کے روحانی ورثے کو نہایت اخلاص کے,ur/ar,yes,SRC003 p.1 line 1677
VAR_1174158849,ENT_354F96E1A1,سید نوشاد علی نقوی البخاری،,سید نوشاد علی نقوی البخاری،,ur/ar,yes,SRC003 p.1 line 1765
VAR_0BE5EDF947,ENT_AB86634866,سید نیاز علی ایک ریٹايرڈ سرکاری ملازم ہیں اور ریٹايرمنٹ کے بعد ایک نجی کمپنی,سید نیاز علی ایک ریٹائرڈ سرکاری ملازم ہیں اور ریٹائرمنٹ کے بعد ایک نجی کمپنی,ur/ar,yes,SRC003 p.1 line 1850
VAR_0624901059,ENT_5BA4287C94,سید نیاز علی بن سید محبت علی دینی وراثت اور عملی زندگی سید نیاز علی,سید نیاز علی بن سید محبت علی دینی وراثت اور عملی زندگی سید نیاز علی,ur/ar,yes,SRC003 p.1 line 1848
VAR_C4142B4B3C,ENT_99D0469A69,سید نیاز علی بن سید محبت علی نے پرانی دستاویزات کو خود بھی پڑھا تھا،,سید نیاز علی بن سید محبت علی نے پرانی دستاویزات کو خود بھی پڑھا تھا،,ur/ar,yes,SRC003 p.1 line 1834
VAR_18C06F0628,ENT_FFA5EEF42C,سید نیاز علی بن سید محبت علی کی تین بیٹیاں ہیں خاندان کراچی میں اباد,سید نیاز علی بن سید محبت علی کی تین بیٹیاں ہیں خاندان کراچی میں آباد,ur/ar,yes,SRC003 p.1 line 1750
VAR_17FD39B490,ENT_97BE321A46,سید نیاز علی میں پايی گيی، تاہم سید نیاز علی کی تعلیم تصوف کے زیر,سید نیاز علی میں پائی گئی، تاہم سید نیاز علی کی تعلیم تصوف کے زیرِ,ur/ar,yes,SRC003 p.1 line 1775
VAR_F0A20D421A,ENT_EB08987F54,سید نیاز علی نسبی اور روحانی معاملات میں واقفیت رکھتے وہ عام زندگی بسر کرتے,سید نیاز علی نسبی اور روحانی معاملات میں واقفیت رکھتے وہ عام زندگی بسر کرتے,ur/ar,yes,SRC003 p.1 line 1849
VAR_4DC75566A0,ENT_B90888A9D6,سید نیاز علی نے ماسٹرز کیا اور ایک سرکاری ملازمت اختیار کی، سید قمر علی,سید نیاز علی نے ماسٹرز کیا اور ایک سرکاری ملازمت اختیار کی، سید قمر علی,ur/ar,yes,SRC003 p.1 line 1771
VAR_011441CB77,ENT_C596234C61,سید نیاز علی کو بتایا کہ ہمارے لوگ یہاں اباد ہیں جن کا علم ان,سید نیاز علی کو بتایا کہ ہمارے لوگ یہاں آباد ہیں جن کا علم ان,ur/ar,yes,SRC003 p.1 line 1601
VAR_31E3BD825A,ENT_3A0FC4410B,سید نیاز علی کے علاوہ، سید محبت علی کے بڑے بیٹے سید امید علی کے,سید نیاز علی کے علاوہ، سید محبت علی کے بڑے بیٹے سید امید علی کے,ur/ar,yes,SRC003 p.1 line 1851
VAR_D7C32C8913,ENT_2BB1244309,سید نیاز علی، سید اعجاز علی، سیدہ روبینہ، اور سید جاوید علی۔,سید نیاز علی، سید اعجاز علی، سیدہ روبینہ، اور سید جاوید علی۔,ur/ar,yes,SRC003 p.1 line 1734
VAR_521B62B861,ENT_CC9F94F602,سید وجاہت علی نقوی، سید حاشر علی نقوی اور سید حارس علی نقوی ہیں یہ,سید وجاہت علی نقوی، سید حاشر علی نقوی اور سید حارس علی نقوی ہیں یہ,ur/ar,yes,SRC003 p.1 line 1751
VAR_67EAAE11F2,ENT_4FFBDE5B71,سید وزیر علی شاہ اور سید سردار علی شاہ کی نسلیں بھی الگ الگ شاخوں,سید وزیر علی شاہ اور سید سردار علی شاہ کی نسلیں بھی الگ الگ شاخوں,ur/ar,yes,SRC003 p.1 line 1589
VAR_228304B557,ENT_5B3D651F44,سید پلوان شاہ کرم ایجنسی ، غازی بابا وڈپگہ شریف، پشاور سلسلہ روحانیت اپ سلسلہ,سید پَلوان شاہ (کرم ایجنسی) ، غازی بابا (وڈپگہ شریف، پشاور) سلسلہ روحانیت آپ سلسلہ,ur/ar,yes,SRC003 p.1 line 1206
VAR_E7CC2FE9DC,ENT_13E6309522,سید چلبی حسن اور ان کی نسل کے ذریعے جاری رہا۔,سید چلبی حسن اور ان کی نسل کے ذریعے جاری رہا۔,ur/ar,yes,SRC003 p.1 line 1480
VAR_07EC790746,ENT_EC1F9CC512,سید چلبی حسن رحمۃ اللہ علیہ اپ کے فرزند اور خلیفہ، جنہوں نے حضرت سید,سید چلبی حسن رحمۃ اللہ علیہ آپ کے فرزند اور خلیفہ، جنہوں نے حضرت سید,ur/ar,yes,SRC003 p.1 line 1473
VAR_D370443722,ENT_E0B8259F78,سید کاظم رشتی سید کاظم رشتی سید کاظم بن قاسم رشتی ، تیرہویں صدی ہجری کے,سید کاظم رشتی سید کاظم رشتی (سید کاظم بن قاسم رشتی)، تیرہویں صدی ہجری کے,ur/ar,yes,SRC003 p.1 line 1052
VAR_C463C9EC29,ENT_9A0EEB1743,سید کبیر شاہ بن سید شرف الدین شاہ بن سید شمس الدین شاہ بن سید,سید کبیر شاہ بن سید شرف الدین شاہ بن سید شمس الدین شاہ بن سید,ur/ar,yes,SRC003 p.1 line 1650
VAR_BA267F7FC3,ENT_A855C56A68,سید کبیر شاہ بن سید شرف الدین شاہ سید کبیر شاہ کے صاحبزادگان میں سید,سید کبیر شاہ بن سید شرف الدین شاہ سید کبیر شاہ کے صاحبزادگان میں سید,ur/ar,yes,SRC003 p.1 line 1574
VAR_40389B713B,ENT_CFCF9A1707,سید کبیر شاہ بن سید یار شاہ حیدر سید کبیر شاہ کے صاحبزادے سید شاہ,سید کبیر شاہ بن سید یار شاہ حیدر سید کبیر شاہ کے صاحبزادے سید شاہ,ur/ar,yes,SRC003 p.1 line 1565
VAR_F1E4D26E33,ENT_BA61E6AFB9,سید کبیر شاہ تھے۔,سید کبیر شاہ تھے۔,ur/ar,yes,SRC003 p.1 line 1572
VAR_3CB3FAEF61,ENT_201C507E2B,سید کرم حسین بخاری اوچوی,سید کرم حسین بخاری اوچوی,ur/ar,yes,SRC003 p.1 line 1465
VAR_CDB8C892CD,ENT_9A3156D905,سید کرم حسین بخاری اوچوی۔,سید کرم حسین بخاری اوچوی۔,ur/ar,yes,SRC003 p.1 line 1488
VAR_8822D781CE,ENT_FF5412C7E0,سید کمال الدین,سید کمال الدین,ur/ar,yes,SRC003 p.1 line 1451
VAR_6920E64829,ENT_570D6A8B3C,سید کو نقصان نہیں پہنچا سکتی اگر تم اس ازمايش پر پورے اتر جاو تو,سید کو نقصان نہیں پہنچا سکتی اگر تم اس آزمائش پر پورے اتر جاؤ تو,ur/ar,yes,SRC003 p.1 line 1245
VAR_92C4B1C51D,ENT_AA5EF965EC,سید کو پرکھنے کا کويی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعوی کیسے دلیل,سید کو پرکھنے کا کوئی پیمانہ بھی ضرور ہونا چاہیے محض زبانی دعویٰ کیسے دلیل,ur/ar,yes,SRC003 p.1 line 1245
VAR_B19231AB11,ENT_548FC7E7ED,سید کو پرکھنے کا کیا طریقہ ہے؟ حاکم نے جواب دیا میں نے سنا ہے,سید کو پرکھنے کا کیا طریقہ ہے؟ حاکم نے جواب دیا :میں نے سنا ہے,ur/ar,yes,SRC003 p.1 line 1245
VAR_8868A04D51,ENT_8B7F7EE047,سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کويی فرق,سید کہتے ہیں، حالانکہ وہ سید نہیں ہوتے سید اور غیر سید میں کوئی فرق,ur/ar,yes,SRC003 p.1 line 1245
VAR_82CE5146EC,ENT_93A83AE13C,سید کی تھی، جنہوں نے اہل بیت کی علمی و اخلاقی وراثت کو مختلف خطوں,سید کی تھی، جنہوں نے اہلِ بیت کی علمی و اخلاقی وراثت کو مختلف خطوں,ur/ar,yes,SRC003 p.1 line 1412
VAR_E72F2326ED,ENT_12132EB92C,سید ہادی بن سید مہدی بن سید منتخب بن سید غالب بن سید منصور بن,سید ہادی بن سید مہدی بن سید منتخب بن سید غالب بن سید منصور بن,ur/ar,yes,SRC003 p.1 line 896
VAR_C985F2B5E2,ENT_33CD4328F0,سید ہارون رحمۃ اللہ علیہ،,سید ہارون رحمۃ اللہ علیہ،,ur/ar,yes,SRC003 p.1 line 802; SRC003 p.1 line 803
VAR_BE36A225AA,ENT_47651CE369,سید ہو، اس کی کیا دلیل ہے؟ حضرت سید جلال الدین سرخ بخاری نے فرمایا,سید ہو، اس کی کیا دلیل ہے؟ حضرت سید جلال الدین سرخ بخاری نے فرمایا,ur/ar,yes,SRC003 p.1 line 1244
VAR_B5BD90341D,ENT_7AE4F14FEE,سید یار شاہ حیدر بن سید شاہ نظام بن سید زین العابدین بن سید علم,سید یار شاہ حیدر بن سید شاہ نظام بن سید زین العابدین بن سید علم,ur/ar,yes,SRC003 p.1 line 1650
VAR_388DF4186D,ENT_249DD52878,سید یار شاہ حیدر بن سید شاہ نظام سید شاہ نظام کے صاحبزادے سید یار,سید یار شاہ حیدر بن سید شاہ نظام سید شاہ نظام کے صاحبزادے سید یار,ur/ar,yes,SRC003 p.1 line 1558
VAR_6942C38319,ENT_0B2469BC04,سید یار شاہ حیدر سید یار شاہ حیدر کے صاحبزادگان میں سید نبی شاہ، سید,سید یار شاہ حیدر سید یار شاہ حیدر کے صاحبزادگان میں سید نبی شاہ، سید,ur/ar,yes,SRC003 p.1 line 1561
VAR_EBADE013CF,ENT_6CCE127D70,سید یحیی الدین جن کے متعلق بعض تذکروں میں کشمیر، دہلی یا جھنگ سے منسلک,سید یحییٰ الدین جن کے متعلق بعض تذکروں میں کشمیر، دہلی یا جھنگ سے منسلک,ur/ar,yes,SRC003 p.1 line 1391
VAR_4C95E8B7EC,ENT_78877B3C73,سید یحیی صوفی رحمۃ اللہ علیہ،,سید یحییٰ صوفی رحمۃ اللہ علیہ،,ur/ar,yes,SRC003 p.1 line 802
VAR_694CAF5139,ENT_5814FBC141,سید یحیی صوفی رحمۃ اللہ علیہ۔,سید یحییٰ صوفی رحمۃ اللہ علیہ۔,ur/ar,yes,SRC003 p.1 line 803
VAR_0F1C691B63,ENT_06E0C0914D,سید یحیی نسلی پھیلاو ان حضرات کی نسل مختلف ادوار میں برصغیر کے متعدد علاقوں,سید یحییٰ نسلی پھیلاؤ ان حضرات کی نسل مختلف ادوار میں برصغیر کے متعدد علاقوں,ur/ar,yes,SRC003 p.1 line 1487
VAR_A6ECB92F00,ENT_DEF2F660EB,سید یوسف علی کے بھايیوں کے نام سید منظور علی اور سید مبارک علی شاہ,سید یوسف علی کے بھائیوں کے نام سید منظور علی اور سید مبارک علی شاہ,ur/ar,yes,SRC003 p.1 line 1744
VAR_0940ED14C6,ENT_23A406979D,سید یونس علی، سید شاہد علی، سید زاہد علی اور سید وقار علی۔,سید یونس علی، سید شاہد علی، سید زاہد علی اور سید وقار علی۔,ur/ar,yes,SRC003 p.1 line 1746
VAR_45F47E0FF8,ENT_9B3DAB8B7C,سیدہ اثنا عشری عقیدے سے تعلق رکھتی تھیں یہ خاتون ہندوستان سے ہجرت کرکے پاکستان,سیدہ اثنا عشری عقیدے سے تعلق رکھتی تھیں یہ خاتون ہندوستان سے ہجرت کرکے پاکستان,ur/ar,yes,SRC003 p.1 line 1778
VAR_0E658CF1F2,ENT_759E313EDE,سیدہ اسماء،,سیدہ اسماء،,ur/ar,yes,SRC003 p.1 line 804
VAR_47B1A39305,ENT_086E52EF27,سیدہ افسری بنت سید محبت علی کے شوہر کا نام سید یوسف علی تھا۔,سیدہ افسری بنتِ سید محبت علی کے شوہر کا نام سید یوسف علی تھا۔,ur/ar,yes,SRC003 p.1 line 1743
VAR_88FD2F7820,ENT_DD197CDCE4,سیدہ افسری کے چھ بچے تھے دو بیٹیاں اور چار بیٹے۔,سیدہ افسری کے چھ بچے تھے: دو بیٹیاں اور چار بیٹے۔,ur/ar,yes,SRC003 p.1 line 1745
VAR_EF1747A475,ENT_09472B8EDC,سیدہ افسری، سیدہ فیروزا، سیدہ بلقیس، سیدہ نسیم، سیدہ امینہ اور سیدہ روبینہ۔,سیدہ افسری، سیدہ فیروزا، سیدہ بلقیس، سیدہ نسیم، سیدہ امینہ اور سیدہ روبینہ۔,ur/ar,yes,SRC003 p.1 line 1731
VAR_7F40B1F2CB,ENT_6E3C99E521,سیدہ النساء العالمین، حضرت فاطمہ الزہرا بنت رسول سلام اللہ علیہا پیدايش,سیدہ النساء العالمین، حضرت فاطمہ الزہرا بنتِ رسول سلامُ اللہ علیہا پیدائش,ur/ar,yes,SRC003 p.1 line 520
